,name,naverURL
84,경천섬(경천섬공원),"https://map.naver.com/p/search/%EA%B2%BD%EC%B2%9C%EC%84%AC%28%EA%B2%BD%EC%B2%9C%EC%84%AC%EA%B3%B5%EC%9B%90%29/place/1165558222?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
85,경포 아쿠아리움,"https://map.naver.com/p/search/%EA%B2%BD%ED%8F%AC%20%EC%95%84%EC%BF%A0%EC%95%84%EB%A6%AC%EC%9B%80/?c=13.00,0,0,0,dh"
86,경희궁공원,"https://map.naver.com/p/search/%EA%B2%BD%ED%9D%AC%EA%B6%81%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
87,"계남공원(유아숲체험장, 우렁바위)","https://map.naver.com/p/search/%EA%B3%84%EB%82%A8%EA%B3%B5%EC%9B%90%28%EC%9C%A0%EC%95%84%EC%88%B2%EC%B2%B4%ED%97%98%EC%9E%A5%2C%20%EC%9A%B0%EB%A0%81%EB%B0%94%EC%9C%84%29/?c=15.00,0,0,0,dh"
88,계산국민체육공원,"https://map.naver.com/p/search/%EA%B3%84%EC%82%B0%EA%B5%AD%EB%AF%BC%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90/place/20260085?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
89,계양공원,"https://map.naver.com/p/search/%EA%B3%84%EC%96%91%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
90,계양꽃마루,"https://map.naver.com/p/search/%EA%B3%84%EC%96%91%EA%BD%83%EB%A7%88%EB%A3%A8/?c=15.00,0,0,0,dh"
91,고대지구근린공원,"https://map.naver.com/p/search/%EA%B3%A0%EB%8C%80%EC%A7%80%EA%B5%AC%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
92,고덕생활체육공원,"https://map.naver.com/p/search/%EA%B3%A0%EB%8D%95%EC%83%9D%ED%99%9C%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
93,고덕수변공원,"https://map.naver.com/p/search/%EA%B3%A0%EB%8D%95%EC%88%98%EB%B3%80%EA%B3%B5%EC%9B%90/?c=12.00,0,0,0,dh"
94,고란사유람선,"https://map.naver.com/p/search/%EA%B3%A0%EB%9E%80%EC%82%AC%EC%9C%A0%EB%9E%8C%EC%84%A0/place/17739355?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
95,고려천도공원,"https://map.naver.com/p/search/%EA%B3%A0%EB%A0%A4%EC%B2%9C%EB%8F%84%EA%B3%B5%EC%9B%90/place/1375842587?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
96,고렴공원,"https://map.naver.com/p/search/%EA%B3%A0%EB%A0%B4%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
