,name,naverURL
93,경원BIZ모텔[한국관광 품질인증/Korea Quality],"https://map.naver.com/p/search/%EA%B2%BD%EC%9B%90BIZ%EB%AA%A8%ED%85%94%5B%ED%95%9C%EA%B5%AD%EA%B4%80%EA%B4%91%20%ED%92%88%EC%A7%88%EC%9D%B8%EC%A6%9D%2FKorea%20Quality%5D/?c=15.00,0,0,0,dh"
94,경원재 앰배서더 인천,"https://map.naver.com/p/search/%EA%B2%BD%EC%9B%90%EC%9E%AC%20%EC%95%B0%EB%B0%B0%EC%84%9C%EB%8D%94%20%EC%9D%B8%EC%B2%9C/?c=15.00,0,0,0,dh"
95,경주 감포한옥펜션,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EA%B0%90%ED%8F%AC%ED%95%9C%EC%98%A5%ED%8E%9C%EC%85%98/?c=12.00,0,0,0,dh"
96,경주 교동한옥집,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EA%B5%90%EB%8F%99%ED%95%9C%EC%98%A5%EC%A7%91/place/1264952218?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
97,경주 아드리아 펜션,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EC%95%84%EB%93%9C%EB%A6%AC%EC%95%84%20%ED%8E%9C%EC%85%98/place/13087392?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
98,경주 오릉 한옥,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EC%98%A4%EB%A6%89%20%ED%95%9C%EC%98%A5/?c=15.00,0,0,0,dh"
99,경주 춘추관,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EC%B6%98%EC%B6%94%EA%B4%80/?c=15.00,0,0,0,dh"
100,경주 파인데이 게스트하우스,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%ED%8C%8C%EC%9D%B8%EB%8D%B0%EC%9D%B4%20%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/?c=15.00,0,0,0,dh"
101,경주 포시즌 유스호스텔,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%ED%8F%AC%EC%8B%9C%EC%A6%8C%20%EC%9C%A0%EC%8A%A4%ED%98%B8%EC%8A%A4%ED%85%94/?c=10.00,0,0,0,dh"
102,경주 한옥(경주한옥펜션),"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%ED%95%9C%EC%98%A5%28%EA%B2%BD%EC%A3%BC%ED%95%9C%EC%98%A5%ED%8E%9C%EC%85%98%29/?c=15.00,0,0,0,dh"
103,경주 황리단길 한옥 독채 풀빌라 무와,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%ED%99%A9%EB%A6%AC%EB%8B%A8%EA%B8%B8%20%ED%95%9C%EC%98%A5%20%EB%8F%85%EC%B1%84%20%ED%92%80%EB%B9%8C%EB%9D%BC%20%EB%AC%B4%EC%99%80/place/1205290592?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
