,Unnamed: 0_x,name,혼자,액티비티,자연,힐링,Unnamed: 0_y,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
404,404,은산어울림생태박물관,0.5738765120506286,0.7150778770446777,0.6751482009887695,0.5984881103038788,404,경기도 오산시 서동로19번길 19,A02,A0206,A02060100,0,0,0,0,경기도,오산시
405,405,을지예술센터,0.5953118920326232,0.6831730902194977,0.6618897080421448,0.6084187686443329,405,서울특별시 중구 창경궁로5다길 18,A02,A0206,A02060500,0,0,0,0,서울특별시,중구
406,406,음성큰바위얼굴테마파크,0.5616308093070984,0.6418359160423279,0.648569768667221,0.6409857392311096,406,충청북도 음성군 생극면 일생로 500,A02,A0206,A02060300,0,0,0,0,충청북도,음성군
407,407,의령곤충생태학습관,0.5493456423282623,0.6996485471725464,0.6762629628181458,0.6307698786258698,407,경상남도 의령군 의령읍 의합대로 28,A02,A0206,A02060300,0,0,0,0,경상남도,의령군
408,408,의성 최치원문학관,0.5952151864767075,0.680324810743332,0.6807475864887238,0.6477367430925369,408,경상북도 의성군 단촌면 고운사길 241,A02,A0206,A02060200,0,0,1,1,경상북도,의성군
409,409,이경순 소리박물관,0.4947028160095215,0.6897896528244019,0.6532354950904846,0.645237922668457,409,경기도 안성시 삼죽면 동아예대길 47,A02,A0206,A02060100,0,0,0,1,경기도,안성시
410,410,이목화랑,0.5883341282606125,0.6331948240598043,0.6813326974709829,0.7108828177054723,410,서울특별시 종로구 북촌로 94,A02,A0206,A02060500,1,0,0,1,서울특별시,종로구
411,411,이재효갤러리,0.5904268324375153,0.6841410994529724,0.6600743651390075,0.5808495461940766,411,경기도 양평군 지평면 초천길 83-22,A02,A0206,A02060500,0,0,1,0,경기도,양평군
412,412,이천시립월전미술관,0.5185949385166169,0.599609088897705,0.6099634200334549,0.5998608827590942,412,경기도 이천시 경충대로2709번길 185,A02,A0206,A02060500,1,0,0,0,경기도,이천시
413,413,이화여고100주년기념관,0.4954241663217544,0.678209763765335,0.6243121087551117,0.6092381209135056,413,서울특별시 중구 정동길 26,A02,A0206,A02060200,0,0,1,0,서울특별시,중구
414,414,이화웰컴센터,0.3959186441368527,0.4742911722924974,0.4704601367314656,0.5494086080127292,414,서울특별시 서대문구 이화여대길 52,A02,A0206,A02060300,0,0,0,0,서울특별시,서대문구
415,415,인사미술공간,0.5697844475507736,0.6958088397979736,0.6758258581161499,0.6187268972396851,415,서울특별시 종로구 창덕궁길 89,A02,A0206,A02060500,0,0,0,1,서울특별시,종로구
416,416,인사센트럴뮤지엄,0.5509981364011765,0.6565299530824026,0.6430364946524302,0.6207408507664999,416,서울특별시 종로구 인사동길 49 (관훈동),A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
417,417,인천광역시교육청북구도서관,0.4432170689105987,0.7168036103248596,0.6857483386993408,0.5971323251724243,417,인천광역시 부평구 신트리로 21,A02,A0206,A02060900,0,0,0,0,인천광역시,부평구
418,418,인천상륙작전기념관,0.5229267716407776,0.5717890501022339,0.6193178474903107,0.7091199308633804,418,인천광역시 연수구 청량로 138 인천상륙작전기념관,A02,A0206,A02060200,0,0,0,0,인천광역시,연수구
419,419,인천수봉문화회관,0.5921012610197067,0.6400461941957474,0.6684960871934891,0.7336689531803131,419,인천광역시 미추홀구 수봉안길 78,A02,A0206,A02060600,0,0,0,0,인천광역시,미추홀구
420,420,인천시민애집,0.6278744538625082,0.685308575630188,0.7366222937901815,0.8020695249239603,420,인천광역시 중구 신포로39번길 74,A02,A0206,A02060300,0,0,0,0,인천광역시,중구
421,421,일민미술관,0.5175911486148834,0.6539731562137604,0.6307632267475128,0.5998917788267135,421,서울특별시 종로구 세종대로 152,A02,A0206,A02060500,0,0,0,0,서울특별시,종로구
422,422,일제강점기 군산역사관,0.4984969645738601,0.5827543199062347,0.5750868320465088,0.5202638685703278,422,전북특별자치도 군산시 동국사길 21,A02,A0206,A02060300,0,0,0,0,전북특별자치도,군산시
423,423,잇츠콜라박물관,0.5524236649274826,0.7162051856517792,0.6885993242263794,0.6307223200798034,423,경기도 파주시 탄현면 헤이리마을길 76-40,A02,A0206,A02060100,1,0,0,1,경기도,파주시
424,424,자유로자동차극장,0.5290822893381119,0.7018966495990753,0.6690780729055404,0.6309269428253174,424,경기도 파주시 탄현면 엘지로 697,A02,A0206,A02061200,0,0,1,1,경기도,파주시
425,425,잔아문학박물관,0.3862198889255523,0.5146420300006866,0.5041938275098801,0.5531655997037888,425,경기도 양평군 서종면 사랑제길 9-9,A02,A0206,A02060100,0,0,0,0,경기도,양평군
426,426,잠월미술관,0.2782899439334869,0.4131240844726562,0.3921247720718384,0.4875889122486114,426,전라남도 함평군 해보면 산내길 60,A02,A0206,A02060500,0,0,0,0,전라남도,함평군
427,427,장보고기념관,0.5854565352201462,0.6814059168100357,0.6819846630096436,0.6838480681180954,427,전라남도 완도군 청해진로 1455 장보고 기념관,A02,A0206,A02060200,0,0,0,0,전라남도,완도군
428,428,장사상륙작전 전승기념관,0.5674659371376037,0.6053419351577759,0.6167465269565582,0.6248173475265503,428,경상북도 영덕군 남정면 동해대로 3560,A02,A0206,A02060200,0,0,0,1,경상북도,영덕군
429,429,장자호수생태체험관,0.5231454372406006,0.6815844178199768,0.7273598909378052,0.6548448801040649,429,경기도 구리시 장자호수길 76-42,A02,A0206,A02060300,0,0,0,0,경기도,구리시
430,430,장항도시탐험역,0.4137947142124176,0.5018191426992417,0.4995224118232727,0.5304124742746353,430,충청남도 서천군 장항읍 장항로161번길 27,A02,A0206,A02060300,0,0,0,0,충청남도,서천군
431,431,장흥조각공원(양주시립장욱진미술관),0.5619828701019287,0.6719088971614837,0.6635225713253021,0.6222882181406021,431,경기도 양주시 장흥면 권율로 193,A02,A0206,A02060300,0,0,0,0,경기도,양주시
432,432,재미난 박물관,0.5422764033079147,0.7015435457229614,0.6694837629795074,0.6114917576313019,432,인천광역시 중구 신포로23번길 83 (중앙동1가),A02,A0206,A02060100,0,0,0,0,인천광역시,중구
433,433,전곡선사박물관,0.5394809484481812,0.6920861065387726,0.6738706529140472,0.6132017433643341,433,경기도 연천군 전곡읍 평화로443번길 2,A02,A0206,A02060100,0,0,0,0,경기도,연천군
434,434,전북특별자치도립국악원,0.2782899439334869,0.4131240844726562,0.3921247720718384,0.4875889122486114,434,전북특별자치도 전주시 덕진구 권삼득로 400,A02,A0206,A02061100,0,0,0,0,전북특별자치도,전주시
435,435,전이수갤러리/걸어가는늑대들,0.5726143658161164,0.6998025476932526,0.6713376760482788,0.6045322239398956,435,제주특별자치도 제주시 조천읍 조함해안로 556,A02,A0206,A02060500,1,0,0,1,제주특별자치도,제주시
436,436,전쟁과여성인권박물관,0.5234971761703491,0.5609168469905853,0.5625586211681366,0.5471401065587997,436,서울특별시 마포구 월드컵북로11길 20,A02,A0206,A02060100,0,0,0,0,서울특별시,마포구
437,437,전주 전통술박물관,0.5678652107715607,0.6562041342258453,0.656970989704132,0.6561691194772721,437,전북특별자치도 전주시 완산구 한지길 74,A02,A0206,A02060100,0,0,0,0,전북특별자치도,전주시
438,438,전주부채문화관,0.6083542823791503,0.6858330011367798,0.7037854552268982,0.6739802598953247,438,전북특별자치도 전주시 완산구 경기전길 93,A02,A0206,A02060300,1,0,0,1,전북특별자치도,전주시
439,439,점보빌리지,0.5655121803283691,0.7139613449573516,0.6775179207324982,0.6246747314929962,439,제주특별자치도 서귀포시 안덕면 평화로319번길 31-11,A02,A0206,A02060600,0,0,0,0,제주특별자치도,서귀포시
440,440,정남진물과학관,0.6118479013442993,0.7145919084548951,0.7192891716957093,0.6831067204475403,440,전라남도 장흥군 장흥읍 행원강변길 20,A02,A0206,A02060300,0,0,1,0,전라남도,장흥군
441,441,정동1928아트센터,0.5810374468564987,0.6908692955970764,0.687314796447754,0.6575554013252258,441,서울특별시 중구 덕수궁길 130,A02,A0206,A02060500,0,0,0,0,서울특별시,중구
442,442,정동진시간박물관,0.5726670861244202,0.6811787784099579,0.6541288495063782,0.5786474764347076,442,강원특별자치도 강릉시 강동면 헌화로 990-1,A02,A0206,A02060100,0,0,0,1,강원특별자치도,강릉시
443,443,정선향토박물관,0.4503842860460281,0.507783180475235,0.5035556495189667,0.5106793820858002,443,강원특별자치도 정선군 화암동굴길 12-1,A02,A0206,A02060100,0,0,0,0,강원특별자치도,정선군
444,444,제주 생태문화전시관 더플래닛,0.5778764843940735,0.721382474899292,0.6984058320522308,0.6360419154167175,444,제주특별자치도 서귀포시 천제연로 70,A02,A0206,A02060300,0,0,0,1,제주특별자치도,서귀포시
445,445,제주 초콜릿랜드,0.5233654469251633,0.6923075199127198,0.6556610882282257,0.5856804013252258,445,제주특별자치도 서귀포시 중문관광로110번길 15,A02,A0206,A02060100,0,0,0,0,제주특별자치도,서귀포시
446,446,제주공룡동물농장,0.5539295613765717,0.7114338338375091,0.6712454378604888,0.5879125535488129,446,제주특별자치도 서귀포시 성산읍 난산로 293,A02,A0206,A02060100,0,0,0,0,제주특별자치도,서귀포시
447,447,제주도민속자연사박물관,0.6236140251159668,0.7166764080524445,0.7020466685295105,0.6415838897228241,447,제주특별자치도 제주시 삼성로 40,A02,A0206,A02060100,0,0,0,1,제주특별자치도,제주시
448,448,제주세계성문화박물관,0.5256219267845154,0.6476983785629272,0.6546158134937287,0.6349568605422974,448,제주특별자치도 서귀포시 월드컵로 33,A02,A0206,A02060100,0,0,1,0,제주특별자치도,서귀포시
449,449,제주아리랑 혼,0.5815592706203461,0.7097736895084381,0.6863329470157623,0.6409916937351227,449,제주특별자치도 서귀포시 표선면 번영로 2564-21,A02,A0206,A02060600,0,0,1,1,제주특별자치도,서귀포시
450,450,제주커피박물관 Baum (제주커피박물관 바움),0.5444855511188507,0.7016897678375245,0.6445885956287384,0.5732205927371978,450,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,A02,A0206,A02060100,0,0,1,1,제주특별자치도,서귀포시
451,451,제주통일관,0.4165583997964859,0.4830319732427597,0.495291069149971,0.5500753223896027,451,제주특별자치도 제주시 신산로9길 4,A02,A0206,A02060300,0,0,0,0,제주특별자치도,제주시
452,452,제주해양동물박물관,0.5601258873939514,0.7131200671195984,0.6760474920272828,0.6056795656681061,452,제주특별자치도 서귀포시 성산읍 서성일로 689-21,A02,A0206,A02060100,0,0,1,1,제주특별자치도,서귀포시
453,453,조각미술관 바우지움,0.5440255254507065,0.6893212080001831,0.6740814924240113,0.6167416036128998,453,강원특별자치도 고성군 토성면 원암온천3길 37,A02,A0206,A02060500,1,1,1,0,강원특별자치도,고성군
454,454,조병화문학관,0.7682364583015442,0.7056987881660461,0.7959805727005005,0.7744356989860535,454,경기도 안성시 양성면 난실길 14-1,A02,A0206,A02060200,0,0,0,0,경기도,안성시
455,455,조선민화박물관,0.5463095843791962,0.6586196959018707,0.6558710008859634,0.6374077320098877,455,강원특별자치도 영월군 김삿갓면 김삿갓로 432-10,A02,A0206,A02060100,0,0,0,0,강원특별자치도,영월군
456,456,조수정 한지그림 갤러리,0.5297267198562622,0.6471658766269683,0.6503918886184692,0.6419339805841446,456,서울특별시 강남구 테헤란로92길 14,A02,A0206,A02060500,0,0,1,0,서울특별시,강남구
457,457,조안베어뮤지엄,0.5548641383647919,0.7167489767074585,0.6795304298400879,0.6053237378597259,457,제주특별자치도 서귀포시 대포로 113,A02,A0206,A02060100,0,0,0,0,제주특별자치도,서귀포시
458,458,조은숙아트앤라이프스타일,0.5304343849420547,0.6503817021846772,0.6415364265441894,0.6341608941555024,458,서울특별시 강남구 압구정로80길 37 (청담동),A02,A0206,A02060500,0,0,0,0,서울특별시,강남구
459,459,조현화랑,0.5362051278352737,0.5997686237096786,0.6329430490732193,0.668199822306633,459,부산광역시 해운대구 달맞이길65번길 171,A02,A0206,A02060500,0,0,0,0,부산광역시,해운대구
460,460,종이나라박물관,0.5555356562137603,0.6910823941230774,0.661128693819046,0.5985079109668732,460,서울특별시 중구 장충단로 166,A02,A0206,A02060100,0,0,0,0,서울특별시,중구
461,461,주남아트갤러리,0.5886875450611114,0.7172843396663666,0.6896294414997101,0.651253879070282,461,경상남도 창원시 의창구 동읍 주남로71번길 43-1,A02,A0206,A02060500,0,1,0,1,경상남도,창원시
462,462,주남저수지 생태학습관,0.5941109657287598,0.6388234496116638,0.6167318820953369,0.5422115325927734,462,경상남도 창원시 의창구 동읍 주남로101번길 32,A02,A0206,A02060300,0,0,0,0,경상남도,창원시
463,463,주니어천문스쿨 수지점,0.609952449798584,0.727813184261322,0.7090679407119751,0.6293929815292358,463,경기도 용인시 수지구 성복2로301번길 7 (성복동),A02,A0206,A02060300,0,0,0,0,경기도,용인시
464,464,주문진해양박물관,0.5165578454732895,0.6184249758720398,0.6251729369163513,0.5821360528469086,464,강원특별자치도 강릉시 주문진읍 해안로 1748,A02,A0206,A02060100,0,0,0,1,강원특별자치도,강릉시
465,465,주철장 전수교육관,0.3489764034748077,0.4888021349906921,0.4930704236030578,0.5437883883714676,465,충청북도 진천군 진천읍 장관리,A02,A0206,A02061100,0,0,0,0,충청북도,진천군
466,466,중구생활사전시관,0.5461485028266907,0.6048333466053009,0.6086709499359131,0.5723465979099274,466,인천광역시 중구 신포로23번길 101,A02,A0206,A02060300,0,0,0,0,인천광역시,중구
467,467,지당자연사박물관,0.4814815786149766,0.5967384311887953,0.5941917830043368,0.5427254305945503,467,충청남도 공주시 탄천면 장마루로 1241-90,A02,A0206,A02060100,0,0,1,0,충청남도,공주시
468,468,지리산 빨치산토벌 전시관,0.454812541604042,0.5393192768096924,0.5268970429897308,0.5774513334035873,468,경상남도 산청군 시천면 지리산대로 536,A02,A0206,A02060200,0,0,0,0,경상남도,산청군
469,469,지리산생태과학관,0.5561457246541976,0.6483500242233277,0.636769688129425,0.6089203029870986,469,경상남도 하동군 악양면 섬진강대로 3358-30,A02,A0206,A02060300,0,0,1,0,경상남도,하동군
470,470,지리산역사문화관,0.4981837332248687,0.5597448766231536,0.5803168654441834,0.5929058134555817,470,전라남도 구례군 화엄사로 377-36,A02,A0206,A02060100,1,0,1,0,전라남도,구례군
471,471,지앤아트스페이스,0.581275588274002,0.7229944288730621,0.7086951196193695,0.6776487946510314,471,경기도 용인시 기흥구 백남준로 7,A02,A0206,A02060500,0,0,1,1,경기도,용인시
472,472,진도해양생태관,0.5103633612394333,0.5847955763339996,0.6055848479270936,0.6138824582099914,472,전라남도 진도군 고군면 신비의바닷길 64,A02,A0206,A02060300,0,0,0,0,전라남도,진도군
473,473,진주시립 이성자미술관,0.4567933797836304,0.5921975940465927,0.5841246366500854,0.5622772067785263,473,경상남도 진주시 에나로128번길 14,A02,A0206,A02060500,0,0,0,0,경상남도,진주시
474,474,진주어린이박물관,0.4816748731666141,0.5655066536532508,0.5760349565082126,0.6032024390167661,474,경상남도 진주시 망경로224번길 40,A02,A0206,A02060100,0,0,0,0,경상남도,진주시
475,475,진주익룡발자국전시관,0.5748508930206299,0.7166824400424957,0.6842753052711487,0.628944581747055,475,경상남도 진주시 영천강로68번길 22,A02,A0206,A02060300,0,0,0,0,경상남도,진주시
476,476,진천 종박물관,0.428568422794342,0.4950776040554047,0.5008762359619141,0.4524617910385132,476,충청북도 진천군 진천읍 백곡로 1504-12,A02,A0206,A02060100,0,0,0,0,충청북도,진천군
477,477,진해야외공연장,0.4648004720608393,0.5781146188577017,0.5819047689437866,0.6195708016554514,477,경상남도 창원시 진해구 천자로 103 (덕산동),A02,A0206,A02060600,0,0,0,1,경상남도,창원시
478,478,짚풀생활사박물관,0.5335288345813751,0.6802944739659628,0.6787043213844299,0.6116300821304321,478,서울특별시 종로구 성균관로4길 45,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
479,479,참소리축음기&에디슨과학박물관,0.5547606170177459,0.7058736145496368,0.657386589050293,0.5834152400493622,479,강원특별자치도 강릉시 경포로 393,A02,A0206,A02060100,0,0,0,1,강원특별자치도,강릉시
480,480,창원시립마산문신미술관,0.5805787563323974,0.6522067904472351,0.6579334974288941,0.5979433745145798,480,경상남도 창원시 마산합포구 문신길 147,A02,A0206,A02060500,0,0,0,0,경상남도,창원시
481,481,창희보석예술관,0.4546744376420975,0.5462456196546555,0.5660628080368042,0.6380852684378624,481,서울특별시 강남구 압구정로 210,A02,A0206,A02060300,0,0,0,0,서울특별시,강남구
482,482,채만식 문학관,0.4736935453755515,0.5570773737771171,0.5590219582830157,0.5715670500482831,482,전북특별자치도 군산시 강변로 449,A02,A0206,A02060200,0,0,0,0,전북특별자치도,군산시
483,483,책과인쇄박물관,0.5625050246715546,0.6892109513282776,0.6737361311912536,0.6099781394004822,483,강원특별자치도 춘천시 신동면 풍류1길 156,A02,A0206,A02060100,1,0,0,1,강원특별자치도,춘천시
484,484,책자국,0.5828119218349457,0.6864888608455658,0.6769167661666871,0.6306125938892364,484,제주특별자치도 제주시 구좌읍 종달로1길 117,A02,A0206,A02061000,0,1,0,1,제주특별자치도,제주시
485,485,천안시청 봉서홀,0.5108909100294113,0.5931955337524414,0.6203239381313324,0.6744637966156006,485,충청남도 천안시 서북구 번영로 156 (불당동),A02,A0206,A02060600,0,0,1,0,충청남도,천안시
486,486,철암탄광역사촌,0.5232179462909698,0.6177713751792908,0.6065997362136841,0.5440112173557281,486,강원특별자치도 태백시 동태백로 404,A02,A0206,A02060300,0,0,0,0,강원특별자치도,태백시
487,487,첫마중길 여행자도서관,0.5215189556280772,0.6086187958717346,0.606257955233256,0.5708487331867218,487,전북특별자치도 전주시 덕진구 백제대로 823 (우아동3가),A02,A0206,A02060900,0,0,0,1,전북특별자치도,전주시
488,488,청암민속박물관,0.4898155003786087,0.6134067237377167,0.5923071682453156,0.5602316826581955,488,경기도 양주시 장흥면 권율로 83-5,A02,A0206,A02060100,0,0,0,0,경기도,양주시
489,489,청주시립대청호미술관,0.5723434031009674,0.7212237000465394,0.6983309209346771,0.607405287027359,489,충청북도 청주시 상당구 문의면 대청호반로 721,A02,A0206,A02060500,0,0,0,1,충청북도,청주시
490,490,추사박물관(과천),0.5330738723278046,0.6844542920589447,0.6332583725452423,0.529287189245224,490,경기도 과천시 추사로 78,A02,A0206,A02060100,0,0,0,0,경기도,과천시
491,491,추억극장미림,0.4199236094951629,0.5325858294963837,0.5397983223199845,0.5466167688369751,491,인천광역시 동구 화도진로 31,A02,A0206,A02060300,0,0,0,1,인천광역시,동구
492,492,추억의 달동네,0.5551780521869659,0.689546924829483,0.6673198342323303,0.6027170181274414,492,경상북도 경주시 보불로 216-8,A02,A0206,A02060300,0,0,0,1,경상북도,경주시
493,493,추억의 청춘뮤지엄,0.5651008993387222,0.7071228563785553,0.6991803288459778,0.6362220644950867,493,경기도 양평군 용문면 용문산로 620,A02,A0206,A02060500,0,0,0,1,경기도,양평군
494,494,춘원당한의약박물관,0.4860615084568659,0.549364298582077,0.5995864073435465,0.660044327378273,494,서울특별시 종로구 돈화문로9길 27,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
495,495,춘천막국수체험박물관,0.5609994262456894,0.674160611629486,0.6556322395801544,0.6218971848487854,495,강원특별자치도 춘천시 신북읍 신북로 264,A02,A0206,A02060100,0,0,0,1,강원특별자치도,춘천시
496,496,춘천시립도서관(장난감도서관),0.6774684190750122,0.7149669528007507,0.7273933291435242,0.6750059127807617,496,강원특별자치도 춘천시 우석로 100,A02,A0206,A02060900,0,0,0,0,강원특별자치도,춘천시
497,497,춘천인형극장&인형극박물관,0.5252048008971744,0.6473773519198099,0.6346990664800009,0.6482151183817122,497,강원특별자치도 춘천시 영서로 3017,A02,A0206,A02060600,0,0,1,0,강원특별자치도,춘천시
498,498,출판도시 활판인쇄박물관,0.5621762573719025,0.6958212316036224,0.6754381358623505,0.6020055741071701,498,경기도 파주시 회동길 145,A02,A0206,A02060100,0,0,0,0,경기도,파주시
499,499,충우곤충박물관,0.5108434647321701,0.6453185379505157,0.6480460226535797,0.6365193158388138,499,서울특별시 강서구 강서로 139,A02,A0206,A02060100,0,0,0,0,서울특별시,강서구
500,500,충주세계무술박물관,0.5202174246311188,0.6753517746925354,0.6498953104019165,0.6358884990215301,500,충청북도 충주시 남한강로 24,A02,A0206,A02060100,0,0,0,0,충청북도,충주시
501,501,칠곡호국평화기념관,0.5557638764381408,0.6821465492248535,0.6930873334407807,0.6639343976974488,501,경상북도 칠곡군 석적읍 강변대로 1580,A02,A0206,A02060200,0,0,0,0,경상북도,칠곡군
502,502,캔아트 체험교실,0.2782899439334869,0.4131240844726562,0.3921247720718384,0.4875889122486114,502,충청남도 아산시 신리길 55,A02,A0206,A02060500,0,0,0,0,충청남도,아산시
503,503,컬러풀뮤지엄(COLORPOOL MUSEUM),0.5595809996128083,0.706300413608551,0.6769791960716247,0.6303796827793121,503,서울특별시 종로구 인사동길 49 안녕인사동 6F,A02,A0206,A02060300,0,0,0,1,서울특별시,종로구
504,504,코로나19 기억의공간,0.4475403279066086,0.4903446137905121,0.5252014398574829,0.6317238211631775,504,대구광역시 중구 달구벌대로 2029 (동산동),A02,A0206,A02060300,0,0,0,0,대구광역시,중구
505,505,코엑스 오디토리움,0.3623732075095177,0.4446167051792145,0.4493395656347275,0.5270730912685394,505,서울특별시 강남구 봉은사로 524 (삼성동),A02,A0206,A02060600,0,0,0,0,서울특별시,강남구
506,506,코엑스아티움,0.566343890769141,0.63977769442967,0.6559554593903678,0.7137230123792376,506,서울특별시 강남구 영동대로 513,A02,A0206,A02060600,0,0,0,0,서울특별시,강남구
507,507,콩치노콩크리트,0.5780656963586808,0.7076010465621948,0.6746950268745422,0.6207108438014984,507,경기도 파주시 새오리로161번길 17,A02,A0206,A02060600,0,0,0,1,경기도,파주시
508,508,큐빅광장,0.6123591065406799,0.6384522318840027,0.7370211482048035,0.8674169182777405,508,울산광역시 중구 학성로 65,A02,A0206,A02060600,0,0,0,0,울산광역시,중구
509,509,타임앤블레이드 박물관,0.607445228099823,0.7290624856948853,0.7157275676727295,0.6734041929244995,509,경기도 파주시 탄현면 헤이리마을길 41,A02,A0206,A02060100,0,0,0,0,경기도,파주시
510,510,태백 고생대 자연사박물관,0.5709757149219513,0.6741130769252777,0.6731060981750489,0.606546288728714,510,강원특별자치도 태백시 태백로 2249 태백고생대자연사박물관,A02,A0206,A02060100,0,0,1,1,강원특별자치도,태백시
511,511,태백석탄박물관,0.565749716758728,0.6847243428230285,0.6665043532848358,0.5835361003875732,511,강원특별자치도 태백시 천제단길 195,A02,A0206,A02060100,0,0,0,0,강원특별자치도,태백시
512,512,태화강생태관,0.5823475837707519,0.7087776303291321,0.7162920832633972,0.6605040729045868,512,울산광역시 울주군 구영로 31 태화강생태관,A02,A0206,A02060300,0,0,0,0,울산광역시,울주군
513,513,테디베어뮤지엄 제주,0.5689105808734893,0.7258523285388947,0.6733799874782562,0.6171178996562958,513,제주특별자치도 서귀포시 중문관광로110번길 31,A02,A0206,A02060100,1,0,1,1,제주특별자치도,서귀포시
514,514,테디베어팜,0.5782801389694214,0.7049228429794312,0.6811617016792297,0.6213793396949768,514,강원특별자치도 속초시 울산바위길 3,A02,A0206,A02060300,0,0,1,1,강원특별자치도,속초시
515,515,테라크랩팜,0.5690184772014618,0.6998263418674469,0.681463074684143,0.611201673746109,515,강원특별자치도 속초시 학사평2길 16,A02,A0206,A02060300,0,0,0,0,강원특별자치도,속초시
516,516,테미오래,0.5869581758975982,0.7179615437984467,0.6819208920001983,0.6224420309066773,516,대전광역시 중구 보문로205번길 13,A02,A0206,A02060300,0,0,0,1,대전광역시,중구
517,517,통영수산과학관,0.5456769645214081,0.6896837830543519,0.6689082860946656,0.6177010238170624,517,경상남도 통영시 산양읍 척포길 628-111,A02,A0206,A02060300,1,0,1,0,경상남도,통영시
518,518,통영시립박물관,0.4920561134815216,0.5816721439361572,0.5747333586215972,0.5438255280256271,518,경상남도 통영시 중앙로 65,A02,A0206,A02060100,0,0,0,1,경상남도,통영시
519,519,틴틴홀,0.4430476307868957,0.5146677851676941,0.4997198283672333,0.5030606806278228,519,서울특별시 종로구 대학로10길 24 (동숭동),A02,A0206,A02060600,0,0,0,0,서울특별시,종로구
520,520,파주 나비나라박물관,0.5724572956562042,0.7055306434631348,0.6907809317111969,0.6471699833869934,520,경기도 파주시 광인사길 161,A02,A0206,A02060100,0,0,1,0,경기도,파주시
521,521,파주공룡박물관,0.5552849888801574,0.7229402124881744,0.6950789451599121,0.6426609575748443,521,경기도 파주시 탄현면 헤이리마을길 93-83,A02,A0206,A02060100,0,0,0,0,경기도,파주시
522,522,파주라기파크,0.4114908397197723,0.5043926656246185,0.4946891129016876,0.5534781515598297,522,경기도 파주시 회동길 390,A02,A0206,A02060300,0,0,0,0,경기도,파주시
523,523,판교박물관,0.5571174919605255,0.6186372637748718,0.6519761681556702,0.6780863106250763,523,경기도 성남시 분당구 판교로 191,A02,A0206,A02060100,0,0,0,0,경기도,성남시
524,524,팝콘D스퀘어,0.433144336938858,0.536928117275238,0.5282441020011902,0.5740207970142365,524,서울특별시 용산구 한강대로23길 55 (한강로3가),A02,A0206,A02060300,0,0,0,0,서울특별시,용산구
525,525,평창돌문화체험관,0.5009891629219055,0.6008432626724243,0.5851074099540711,0.5865787953138352,525,강원특별자치도 평창군 평창읍 바위공원길 111,A02,A0206,A02060300,0,0,1,0,강원특별자치도,평창군
526,526,포로수용소유적박물관,0.5784579038619995,0.6945502877235412,0.6918453752994538,0.6348818480968476,526,경상남도 거제시 계룡로 61,A02,A0206,A02060100,0,0,0,1,경상남도,거제시
527,527,표충사호국박물관,0.522567692399025,0.6092459619045257,0.6116745948791504,0.5585527062416077,527,경상남도 밀양시 단장면 표충로 1338,A02,A0206,A02060100,1,0,1,1,경상남도,밀양시
528,528,풀짚공예박물관,0.5994783043861389,0.6729305684566498,0.671376496553421,0.6484693189462026,528,경기도 광주시 오포읍 문형산길 76,A02,A0206,A02060100,0,0,0,0,경기도,광주시
529,529,프라움악기박물관,0.6112952768802643,0.7064348042011261,0.696591317653656,0.6621332049369812,529,경기도 남양주시 와부읍 경강로 756,A02,A0206,A02060100,0,0,0,1,경기도,남양주시
530,530,플랫폼엘컨템포러리아트센터,0.4960314691066741,0.5986112833023072,0.6263243556022644,0.6171316772699356,530,서울특별시 강남구 언주로133길 11,A02,A0206,A02060500,0,0,0,0,서울특별시,강남구
531,531,피규어뮤지엄W,0.558804789185524,0.7190247118473053,0.687239533662796,0.6456188023090362,531,서울특별시 강남구 선릉로158길 3,A02,A0206,A02060100,0,0,0,0,서울특별시,강남구
532,532,하남역사박물관,0.4921855496035682,0.5524863600730896,0.5909855531321632,0.6808150443765852,532,경기도 하남시 덕풍동로 30,A02,A0206,A02060100,0,0,0,0,경기도,하남시
533,533,하의도 야외 조각미술관,0.2782899439334869,0.4131240844726562,0.3921247720718384,0.4875889122486114,533,전라남도 신안군 하의면 웅곡리,A02,A0206,A02060500,0,0,0,0,전라남도,신안군
534,534,하이커 그라운드,0.2827215492725372,0.3422369956970215,0.3133817315101623,0.3960307240486145,534,서울특별시 중구 청계천로 40 한국관광공사 서울센터,A02,A0206,A02060400,0,0,0,0,서울특별시,중구
535,535,학산숲속시집도서관,0.6609005928039551,0.6963574290275574,0.7155576050281525,0.6493645906448364,535,전북특별자치도 전주시 완산구 평화5길 36-58 (평화동2가),A02,A0206,A02060900,1,0,0,1,전북특별자치도,전주시
536,536,한과문화박물관 한가원,0.5766891002655029,0.6584750831127166,0.6993515312671661,0.7151307344436646,536,경기도 포천시 영북면 산정호수로322번길 26-9,A02,A0206,A02060100,0,0,0,0,경기도,포천시
537,537,한국가사문학관,0.5771437019109726,0.5981778860092163,0.6121094286441803,0.5991460710763932,537,전라남도 담양군 가사문학면 가사문학로 877,A02,A0206,A02060300,1,0,0,0,전라남도,담양군
