,name,rate,review
16300,제주민속식품(사월의 꿩),,"무료 시식하는데 친절하게 설명해주셔서 좋았어요~~~
빵이랑 먹으면 좋을 것 같아서
보리빵 추가 구매해서 같이 먹었습니다 !
보리빵이 담백해서 달달한 엿과 잘 어울리네요
인테리어도 예쁘고 여행하면서 방문하기 좋은 것 같아요 👍"
16301,제주민속식품(사월의 꿩),,"지나가다 우연히 들른 곳. 꿩칼국수, 꿩구이, 꿩만두 주문하였는 데 담백하고 너무 맛있었습니다. 생소한 꿩엿에 대한 이야기도 듣고 시식도 해볼 수 있었습니다. 꿩버거 등 다른 메뉴도 많은 데 시도해보고 싶습니다. 다른 메뉴도 맛있을 것 같아요. "
16302,제주민속식품(사월의 꿩),,"도라지 들어간 뀡엿 하나구입했어요. 기관지에 좋대요. 궁금해서 방문하고 싶었는데, 오늘 드디어 방문ㅎ"
16303,제주민속식품(사월의 꿩),,"요즘 환절기라 그런지 기운없다고 친정아버지께서 제주도 꿩엿이 기력회복에 좋다며 찾으시더라구요
인터넷으로 검색해보고 현장 방문구매시 할인도 된다기에 찾아갔어요 직원분께서 친절하게 안내해주시고 꿩엿을 종류별로 시식도 할수있게 해주시더라구요
너무달지않고 맛있었어요
점심때라 간김에 꿩만두국이랑 꿩버거도 맛보고 왔네요
정원을 예쁘게 꾸며놔서 사진도찍고ᆢㅎ
꿩버거는 일반 고기 패티랑 다르게 장조림같은 느낌이라 저는 쬐~금 아쉬웠어요"
16304,제주수울 (JEJUSUUL),,제주도에서만 먹을 수 있는 술들이 많아서 좋았어요 :) !! 사장님도 친절하십니다!!
16305,제주수울 (JEJUSUUL),,"1. 사장님 너무 친절하시네요!:) 원하는 술 종류를 착착 소개시켜주세요. 리미티드 좋아하는건 어떻게 아시구 제주에만 유통되는 것 봄에만 생산되는 것 등등..
다 살뻔햇네요 ㅋㅋㅋ
2. 종류가 다양해요 시중에 구하기 어려운 종류들 많아요
3. 맥주 증류주 탁주.. 다양한 술 종류 제주에서 마셔보고 싶다면 한번 들러보는거 추천드려요^^"
16306,제주수울 (JEJUSUUL),,"사장님이 설명잘해주셔서 맛있는걸로 사왔어요 
맛있게먹구 또 올께요 번창하세요
"
16307,제주수울 (JEJUSUUL),,"사장님 완전 친절하시고 설명도 잘해주셔서 너무 좋았어요
제주 도착해서 첫여행지 ㅋㅋ 
꼭 한번 가보세요"
16308,제주수울 (JEJUSUUL),,"우와 제주에서 제주술 이정도로 다양하게 있다니 너무 좋아요. 안그래도 술 좋아하는데 세상에… 거기다가 시음으로 주신 벚꽃주 밥먹고 가서 그런지 착하고 입에 감기는데… 결국 사버렸잖아요😂😂
종류도 많고 구경할것도 많고 사장님 하나하나 너무 친절하게 이야기 해주시고 설명해 주셔서 만족하기 구매해 갑니당.❤️❤️
제주살이 7년차 제주술 애주가인지라 진짜 너무 마음에 들었어요.❤️❤️
거기다그 위치도 공항이랑 가까워서 마지막날 선물로 포장해 가면 진짜 좋을것 같아요."
16309,제주수울 (JEJUSUUL),,"제주여행 첫날 들렀어요. 추천해주신 술 사서 여행 내내 홀짝거리면서 잘 마셨습니다. 제주에서 난 재료로 만든 제주 술이 이렇게 맛있을 수 있구나 싶었고요, 제 취향은 탁주보다는 와인이었네요. 1950 천혜향 너무너무너무너무 맛있어서 큰 병으로 살걸 아쉬웠어요"
16310,제주수울 (JEJUSUUL),,술에 대해서 잘몰랐는데 하나하나 설명해주셔서 좋았구요! 가격도 완전 착합니다!!  제주도술 처음보는것들도 많이봤어요!👍👍 술좋아하시면 한번씩 와보세요
16311,제주수울 (JEJUSUUL),,"늦게왔는데도 친절히 설명해주시면서
술 추천해주시네요 술 4병 사들고 떠나요!!
술좋아한다면 강추"
16312,제주수울 (JEJUSUUL),,"제주도 놀러와서 제주 술 선물하기 좋은 곳이에요! 큐알찍으면 술 설명도 볼 수 있고, 사장님께서 추천도 해주셔서 편하게 술 고를 수 있어서 좋았어요😆"
16313,제주수울 (JEJUSUUL),,"너무 친절히 설명해주셨습니다.
잘 먹을게요!!"
16314,제천 역전한마음시장,,굿
16315,제천 역전한마음시장,,🧡
16316,제천 역전한마음시장,,좋아요
16317,제천 역전한마음시장,,시장 근처 공영주차장 좋습니다!
16318,제천 역전한마음시장,,굿
16319,제천 역전한마음시장,,좋어요 굿굿
16320,제천 역전한마음시장,,가락국수 맛나요
16321,제천 역전한마음시장,,친절하세요~ 다음에 또 뵈어요~~
16322,젠틀몬스터 갤러리아타임월드,,👍
16323,젠틀몬스터 갤러리아타임월드,,"골라주시는 직원분들 쏘 친절..
덕분에 예쁜안경 득 하고 갑니다..🫶🏻"
16324,젠틀몬스터 갤러리아타임월드,,굿!
16325,젠틀몬스터 갤러리아타임월드,,좋아욤
16326,젠틀몬스터 갤러리아타임월드,,굿
16327,젠틀몬스터 갤러리아타임월드,,조아요 
16328,젠틀몬스터 갤러리아타임월드,,다양
16329,젠틀몬스터 갤러리아타임월드,,얼굴형에 맞게 추천을 잘해주세요 직원분 친절해요
16330,젠틀몬스터 갤러리아타임월드,,"후쿠오카 가기 전 구매했는데요.
진짜 구매안하고 여행갔으면 어쩌나 싶을 정도로 구매하길 잘했다 싶더라구요 ㅋㅋ
썬글쓰고 인생사진도 많이 건졌어요~
릴리트랑 둘 중에 많이 고민했는데 탐 사길 잘한거 같아요.
직원분들도 친절하게 안내해주셔서 좋았습니다 !"
16331,젠틀몬스터 갤러리아타임월드,,상품이다양해요~
16332,젠틀몬스터 현대목동,,"친절하셔요 ㅎㅎ
"
16333,젠틀몬스터 현대목동,,마르지엘라x젠틀몬스터 콜라보 제품 구매했어용 :)
16334,젠틀몬스터 현대목동,,"내 인생 첫 젠몬 !
젊은이들이 여기서 많이 사는거 같길래
다녀왔는데 직원분들 넘 친절하시구
추천도 잘 해주시고 고민도 같이 잘 해주셔서
성공적으로 구매할수있었습니다 ^_^

또 가야쥐 ~~~~"
16335,젠틀몬스터 현대목동,,굿
16336,젠틀몬스터 현대목동,,좋아요!!
16337,젠틀몬스터 현대목동,,결정장애로 이것저것 계속 써보고  있는데 직원분이 오셔서 이제품이 고객님 얼굴형에 더 잘어울리신다고 조언해주셔서 너무 고마웠어요. 모두 친절하시고 매장도 많이 복잡하지도 않고  부담없이 쇼핑하기 좋았어요. 썬글 얼굴에 맞춰주시는 분도 세심하게 신경써서 봐주셔서 기분좋게 구매할수 있었네요. 원하는 디자인이 없다면 직원븐들께 물어보세요. 갖다 주십니다.👍👍
16338,젠틀몬스터 현대목동,,젠몬은 언제나 사랑이쥬
16339,젠틀몬스터 현대목동,,"픽업서비스 신청해서 방문했는데 직원 분 너무 친절하시고 안내 잘해주셨어요. 
"
16340,젠틀몬스터 현대목동,,친절해요
16341,젠틀몬스터 현대목동,,여름이라 선글라스를 사야하는데 어디꺼 살지 고민하다가 목동 현대백화점을 3번 뱅뱅 돌았네요 ㅎㅎㅎ 젠몬도 4번인가 간 후에야 제 선글라스를 겟 해왔습니다!! 역시 오래 쓰려면 기본형이 제일이죠❤️
16342,젠틀몬스터 현대무역,,너무 친절하시구 조아여
16343,젠틀몬스터 현대무역,,너무 고민하면서 고르는데 직원분께서 친절하게 저한테 어울리는 선글라스설명해주셔서 만족스러운 구입했습니다
16344,젠틀몬스터 현대무역,,직원분들이 친절합니다
16345,젠틀몬스터 현대무역,,젠틀몬스터 디자인 넘넘 마음에 들어요 
16346,젠틀몬스터 현대무역,,남자친구 선물로 구매했어요~포스기가 고장났는데도 빠르게 대처해주셨고 특히 응대해주신 갈색 긴머리이시고 예쁘신 직원분 매니저님이신지 모르겠는데 엄청 친절했어요 사이즈 조절해야 해서 다시 갔는데 사이즈도 잘 맞춰주시고 세심하게 챙겨주셨어요 바쁘신데도 친절하게 맞아주셔서 감사했습니다🤍
16347,젠틀몬스터 현대무역,,친절해요
16348,젠틀몬스터 현대무역,,좋아요
16349,젠틀몬스터 현대무역,,이쁜거많아요
16350,젠틀몬스터 현대무역,,디자인 다양하고 가성비 좋은 거 같아요
16351,젠틀몬스터 현대무역,,굿
16352,조안테디베어_파라다이스시티점,,좋아요
16353,조안테디베어_파라다이스시티점,,이뻐요
16354,조안테디베어_파라다이스시티점,,굿요
16355,조안테디베어_파라다이스시티점,,👍
16356,조안테디베어_파라다이스시티점,,귀여워요
16357,조안테디베어_파라다이스시티점,,이니셜 곰돌이가 나왓더라구요! 키링으로 넘 즇아여 12000원 이었슴당!
16358,조안테디베어_파라다이스시티점,,
16359,조안테디베어_파라다이스시티점,,너무 귀여워요..ㅠㅠㅠ
16360,조안테디베어_파라다이스시티점,,"사장님 친절하시고 생각보다 비싸지않아요
제주에서 가봤던 조안테디베어  제품과 동일해서 친숙했어요"
16361,조안테디베어_파라다이스시티점,,구여워요~이니셜 키링 굿~
16362,조은안경 회현,,"처음왔는데도 다양하고 친절하게 추천해주셔서 만족합니다.
"
16363,조은안경 회현,,"왕친절함
직원분들 잘생겼어요~~~
젊은감각 추천센스좋아요"
16364,조은안경 회현,,렌즈가 훨씬 저렴해요
16365,조은안경 회현,,굿
16366,조은안경 회현,,"동네보다 저렴해요
직원분들 친절해요"
16367,조은안경 회현,,"친절한 곳입니다.
가격도 합리적이이요"
16368,조은안경 회현,,"굿 친절하세요 
몇년째 여기만 다녀요"
16369,조은안경 회현,,십년 이상 단골입니다 늘 친절하시고 만족스러운 구매합니다
16370,조은안경 회현,,"저의 가족,지인들 모두 여기만 가요
친절하고
합리적인 가격의 상품 권해줍니다
온누리상품권,제로페이 되어서 더 좋네요"
16371,조은안경 회현,,굿
16372,주문진항수산물좌판풍물시장,,좋아요
16373,주문진항수산물좌판풍물시장,,조아요
16374,주문진항수산물좌판풍물시장,,좋아요좋아요좋아요~~
16375,주문진항수산물좌판풍물시장,,👍좋아요 
16376,주문진항수산물좌판풍물시장,,"가성비 짱
회도 맛있고 가성비 짱"
16377,주문진항수산물좌판풍물시장,,명절이어서 사람들이 많아요
16378,주문진항수산물좌판풍물시장,,너무 맛있고 양도 많아서 온 식구가 좋아했어요.
16379,주문진항수산물좌판풍물시장,,"가성비 좋게 복어회를 먹는법.
쫄깃쫄깃. 넘 맛있었어요
진짜 이제 딴 회는 못먹습니다~
동성호에서 회 구매후
회떠주는 코너로 이동해서 번호표대로 대기해야해요.
회뜨는게 궁금하겠지만
생선들이 팔딱거릴때 물이 튀니까
멀리 떨어져 있어야해요~~
아주머니의 칼잡는 손놀림이  신기방기🐟
ㅡ내돈내산ㅡ"
16380,주문진항수산물좌판풍물시장,,굿
16381,주문진항수산물좌판풍물시장,,"오징어사러갔다가 무늬오징어맛있다고하셔서 사봤어요
오징어보다 쫄깃하고 찰진맛이예요"
16382,죽향참빗,,"넓고 분위기 좋구
고기질이 좋아요
커피한잔까지 마시고
편안한시간 보내요"
16383,죽향참빗,,뷰가좋읏니다
16384,죽향참빗,,ㅇ
16385,죽향참빗,,졸고싶은곳^^
16386,죽향참빗,,긴팔
16387,죽향참빗,,바닐라라떼 맛있음
16388,준지 신세계아울렛 파주점,,친절합니다
16389,준지 신세계아울렛 파주점,,가격이 후덜덜하지만 디자인이 넘 예뻐서 큰맘먹고 남편 코트 구매했음.. 20년 입어야함. 직원분 부담스럽지않게 친절하시고 좋아요~~
16390,준지 신세계아울렛 파주점,,굿
16391,준지 신세계아울렛 파주점,,굿
16392,준지 신세계아울렛 파주점,,옷이 이뻐요
16393,준지 신세계아울렛 파주점,,좋아요 만족해요 자주자주 구입해요 
16394,준지 신세계아울렛 파주점,,남편때문에 알게된 브랜드인데 이번에 아울렛에서 득템했어요~재질도 좋고 핏도 예뻐서 이번 가을에 잘 입어질 것 같아요!
16395,준지 신세계아울렛 파주점,,항상 친절해용
16396,준지 신세계아울렛 파주점,,친절 해요 
16397,준지 신세계아울렛 파주점,,시즌에 사고싶었던 제품 샀어요 ㅠㅠ 직원분들 친절하시고 좋으시네요. 또 갈게요~^^
16398,중소기업명품마루 동대구역,,❤️
16399,중소기업명품마루 동대구역,,👌
16400,중소기업명품마루 동대구역,,좋아요
16401,중소기업명품마루 동대구역,,굿
16402,중소기업명품마루 동대구역,,굿
16403,중소기업명품마루 동대구역,,맛있어요 
16404,중소기업명품마루 동대구역,,굿
16405,중소기업명품마루 동대구역,,굿
16406,중소기업명품마루 동대구역,,가성비 좋은 중소기업 제품이 많아서 선택할 게 많이 있어요
16407,중소기업명품마루 동대구역,,ㅇ
16408,중소기업명품마루 서울역,,"자개소주잔  디자인을 보고 다시 그대로 내려놓았는데 1~2초 정도 후에 바닥으로 툭 떨어지더니 깨져버렸어요 플라스틱 투명 케이스가 울컥 하면서 그리됐나봐요 
여튼 금액 전체를 물어내야한다고 해서 울며 겨자먹기로 돈만 내고 나왔네요 이런 경우는 공장도가만 결제하거나 일부 할인이 된 가격으로 배상하는게 맞지 않을까요? 점장이 통화로 소비자가 그대로 받으라고 하더라구요ㅜ
서울역 갈때마다 뭐라도 하나씩 사오곤 했는데 정이 떨어짐 다른 매장은 이런경우 어떤 원칙이 있는지
궁금하네요"
16409,중소기업명품마루 서울역,,친절해요 
16410,중소기업명품마루 서울역,,굿
16411,중소기업명품마루 서울역,,꾸지뽕 젤리 맛있어요♡♡♡
16412,중소기업명품마루 서울역,,친절 해요 
16413,중소기업명품마루 서울역,,판매하는 물건들의 가격보면 체감상 비싼편에 속하는데 그만큼 품질 등이 좋을거라 생각합니다.
16414,중소기업명품마루 서울역,,종류가 다양하고 기성비가 좋아요
16415,중소기업명품마루 서울역,,"서울역에서 여유시간에 쇼핑하기 좋은것 같아요
제품도 다양하네요"
16416,중소기업명품마루 서울역,,굿
16417,중소기업명품마루 서울역,,굿
16418,중앙공예관 인사,,설명을 잘해주셔서 공연에 맞는 소품 구입♡
16419,중앙공예관 인사,,좋아요
16420,중앙공예관 인사,,자개보석함 고급스럽고 예뻐요.
16421,중앙공예관 인사,,예쁜 그릇이 많네요~~ 인사동 와서 눈 호강 하고 갑니다
16422,중앙공예관 인사,,전통공예품들이 다양하게 있네요
16423,중앙공예관 인사,,좋아요 
16424,중앙공예관 인사,,외국에서 온 친구에게 선물할 것들이 다양하게 구비되어 있습니다
16425,중앙공예관 인사,,쏘
16426,중앙공예관 인사,,자개 귀걸이 예쁘네요
16427,중앙공예관 인사,,친철하세요
16428,지고트 롯데파주,,굿
16429,지고트 롯데파주,,굳
16430,지고트 롯데파주,,굿
16431,지고트 롯데파주,,"인생 머메이드 원피스 찾았어요!! 
미샤에서 비슷한 디자인 샀었는데도 불구하고 이게 더 이쁘더라고요
돈만 많았다면 트렌치도 사고 싶었어요픂ㅍ"
16432,지고트 롯데파주,,잘 입고 있어요~
16433,지고트 롯데파주,,항상 옷 고를때 힘들었는데 친절하게 잘 골라주셨어요~
16434,지고트 롯데파주,,굿
16435,지고트 롯데파주,,가격은 좀 나가고 스타일 추천을 잘 해주셨어요
16436,지고트 롯데파주,,입어봤는데 여성스럽고 예뻐서 구매했습니다.
16437,지고트 롯데파주,,아울렛 제품인데도 비싸네요
16438,지고트 현대가든파이브,,예쁜옷 구매했어요
16439,지고트 현대가든파이브,,친절합니다ᆢ
16440,지고트 현대가든파이브,,지고트 요즘 예뻐요👍👍
16441,지고트 현대가든파이브,,동네에 마트가있어 좋아요^^
16442,지고트 현대가든파이브,,좋아요 
16443,지고트 현대가든파이브,,예복으로 5벌 넘게 추천해주샸어요😊
16444,지고트 현대가든파이브,,
16445,지고트 현대가든파이브,,원피스 예뻐요.
16446,지고트 현대가든파이브,,옷이예뻐요
16447,지고트 현대가든파이브,,옷이예뻐요
16448,지고트 현대가산,,"핏되는 정장느낌은 지고트가 여전히 예쁘네요!
미샤나 한섬브랜드들에 비하면
가성비도 좋고요~^^"
16449,지고트 현대가산,,옷이 심플하고 이뻐요 
16450,지고트 현대가산,,직원두분이 워낙 친절하셔서 몇번을 입어보고 맘편히 골랏네요 
16451,지고트 현대가산,,이쁘옷들이 많아요~
16452,지고트 현대가산,,매번가는 매장이지만 갈때마다 이쁜옷들많아요
16453,지고트 현대가산,,옷질도 좋고 이뻐요
16454,지고트 현대가산,,품질좋고 이쁜 옷들이 많아요
16455,지고트 현대가산,,굿
16456,지고트 현대가산,,Good!
16457,지고트 현대가산,,"좋아하는 브랜드, 친절하셔요"
16458,지고트 현대김포,,"지고트가 여성복 중에 사이즈가 좀 넉넉히 나오는 편이에요~ 66입는데 이정도 사이즈도 잘 안맞는곳이 허다하다보니 실패적은 지고트 찾게되는 것 같아요^^
아 이번에 반코트 맘에 쏙들어서 바로 구매했는데 단추가 다 떨어지더라구요ㅠ 모든 단추가... 좀 아쉬웠지만 그냥 싹 새로달고 입고다닙니다~"
16459,지고트 현대김포,,좋아요 
16460,지고트 현대김포,,좋아요 
16461,지고트 현대김포,,최고입니다 
16462,지고트 현대김포,,좋아요
16463,지고트 현대김포,,"그냥..
구깃구깃한 옷을 그냥 포장해줌..
"
16464,지고트 현대김포,,그냥그냥 
16465,지고트 현대김포,,"희희 무이자 6개월.... 
직원님 너무 친절하셔요 
정신 차리니까 저는 이제 거지입니다 
지고트 코트 너무 예뻐요....ㅠㅠ💜"
16466,지고트 현대김포,,굿
16467,지고트 현대김포,,친절해요
16468,지고트 현대송도,,좋아요:)
16469,지고트 현대송도,,"여성복 오피스 룩 최고 디자인
지고트 투피스는 격식있는 자리에 어울려요"
16470,지고트 현대송도,,좋아요 
16471,지고트 현대송도,,"여성 정장 탑은 지고트
상하의 토탈 100만원 정도인데 아울렛 할인가로 득템해서 잘 입고 있습니다👍"
16472,지고트 현대송도,,"할인율이 높아서 사기는했지만..
구스다운이라 위로삼고 입으려구요"
16473,지고트 현대송도,,"디자인이 예뻐요~
추천도 잘해주시고 친절하세요~"
16474,지고트 현대송도,,좋아요
16475,지고트 현대송도,,♡
16476,지고트 현대송도,,좋아요 
16477,지고트 현대송도,,예뻐요
16478,지구를위한노래,,"비건페어에서 만난 지구노래
두 사장님 인상 너무 좋으시고 사장님들 덕분에 이곳을 더 좋아하게 됐어요. 

5~6개 품목이 들어간 세트 메뉴 하나를 두 명이서 나누어 먹었더니 딱 좋았어요. (서비스로 양갱 하나 더 주심) 
식사 메뉴인 커리와 파스타는 매콤하니 맛있었고 밥 비벼 먹으면 딱 좋아요. 맛을 참 잘 내셨다는 생각이 들었습니다.

샌드위치 안에는 당근이 들어갔는데, 당근처럼 느껴지지 않고 훈연의 맛이 나서 연어 같다! 싶었어요. 
모카크림빵은 크림이 폭신해서 비건이지만 크림빵이 그리우셨던 분들은 좋아할 맛과 식감일 거예요. 

맛있게 잘 먹었습니다 💪"
16479,지구를위한노래,,"제로웨이트샵, 비건카폐로 다양한 생활용품과 건강한 식품이 있습니다
빵순이 인데 파 ****, 뚜*** 와는 다른 건강하고, 맛있는 빵이 있어서 자주 방문 합니다
사장님 친절하시고 당일 생산 빵으로  부드럽고, 자극적지 않으면서도 맛이 좋습니다 
시즌빵 쑥소금빵, 베이글, 치아바타 등 맛이 좋습니다^^"
16480,지구를위한노래,,빵이랑 식사 메뉴 다 맛있어요! 또 가고 싶어요
16481,지구를위한노래,,"비건 빵, 식사가 너무 맛있어요! 사장님도 친절하시고 공간도 편안해요 "
16482,지구를위한노래,,한번씩들러서 빵도사고 생필품도 이것저것 삽니다. 수세미는진짜 꼭사세요. 두고두고 쓰고 친환경이라 더 좋아요
16483,지구를위한노래,,"방문때마다 항상 친절해요. 일상속에서 어렵지
않게 지구를 위한 행동을 하고 싶다면 들러보세요🤗"
16484,지구를위한노래,,
16485,지구를위한노래,,동네에 이런곳이 있어서 좋아요~^^
16486,지구를위한노래,,"천연수세미, 천연비누 등등 모든 상품들이 너무 믿음이갑니다.
사장님도 친절하시고 이것저것 추천도 많이해주셔서 편안하게 둘러볼수있네요. ^^ 친환경 제품을 찾으신다면 지구를 위한 노래 강추합니다~~ ^^"
16487,지구를위한노래,,"당근거래차 나갔다가 궁금했던 보리커피 마시고 왔어요
신기하게 커피색이랑 똑같고 구수하고 맛있어요
카페인이 없어서 밤에도 커피마시고 싶을때 좋을거 같아요
사무실에서 오후시간때 마시려고 한통 사왔어요
가격도 6천원이면 괜찮은거 같아요☕️"
16488,지리산조청아낙,,도라지조청 구입했어요. 황사있는 요즘 먹으면 더 좋을듯해요. 사장님 열중해 일하는 모습이 프로의식 있어보여 믿음이 가요.
16489,지리산조청아낙,,굿
16490,지리산조청아낙,,"구례 놀러가서 먹어보니 맛있더라구요ㅡ
그냥 먹어도 맛있고 따뜻한물에 차로마시고
있어요^^ 포장도 아기자기 귀엽네요"
16491,지리산조청아낙,,친절합니다
16492,지리산조청아낙,,주인이 얌전하시게 잘 설명해주셔서제품신뢰도  UP~!!!
16493,지미추 현대김포,,구두는 지미추죠! 정말 다른 그 어느매장보다 친절하고 스타일을 잘 추천해 주셔서 너무 좋았어요 평일 저녁에 방문했는데 친절하게 도와주셔서 마음에 드는 구두 샀습니다. 
16494,지미추 현대김포,,굿
16495,지미추 현대김포,,사이즈가 있어서 바로 구매했어요~~! 넘 예쁩니다ㅎㅎㅎ
16496,지미추 현대김포,,굿굿
16497,지미추 현대김포,,명품아울렛중에서 직원들이 제일 친절해요.  원하는 디쟌을 좋은 가격에 구매했네요
16498,지미추 현대김포,,만족
16499,지미추 현대김포,,웨딩슈즈 선물받았는데 넘 이뻐요 ❤️ 
16500,지미추 현대김포,,좋아요
16501,지미추 현대김포,,굿
16502,지미추 현대김포,,Ok
16503,지방시 에비뉴엘,,걍 형오니 사봄
16504,지방시 에비뉴엘,,좋아요 
16505,지방시 에비뉴엘,,결혼 선물로 받았는데 너무 만족스럽습니다
16506,지방시 에비뉴엘,,안티고나 예뻐요
16507,지방시 에비뉴엘,,좋아요
16508,지방시 에비뉴엘,,굿
16509,지방시 에비뉴엘,,종류다양
16510,지방시 에비뉴엘,,좋아요
16511,지방시 에비뉴엘,,조아야
16512,지방시 에비뉴엘,,"친절한데, 사은 행사 관련해선 안알려줌.."
16513,지스바이 롯데부여,,그냥 그냥 친절도~
16514,지스바이 롯데부여,,굿
16515,지스바이 롯데부여,,짱
16516,지스바이 롯데부여,,좋아요
16517,지스바이 롯데부여,,좋아요
16518,지스바이 롯데부여,,싸고 괜찮아요
16519,지오다노 롯데 광명점,,좋아요 
16520,지오다노 롯데 광명점,,좋아여
16521,지오다노 롯데 광명점,,친절
16522,지오다노 롯데 광명점,,봄상품 많이 나왔네요
16523,지오다노 롯데 광명점,,좋아요 
16524,지오다노 롯데 광명점,,굿
16525,지오다노 롯데 광명점,,좋아요
16526,지오다노 롯데 광명점,,굳
16527,지오다노 롯데 광명점,,긋
16528,지오다노 롯데 광명점,,손님응대가 전혀없어서 무인매장인줄 알았네요 
16529,지오다노 롯데광교,,ㅎ
16530,지오다노 롯데광교,,"가성비 좋은 지오다노에서 바람막이 점퍼, 면바지를 샀어요. 디자인도 맘에 들어요. "
16531,지오다노 롯데광교,,이너로 잘 입게될것 같아요. 가성비 짱!!
16532,지오다노 롯데광교,,지오다노 좋아요
16533,지오다노 롯데광교,,기본템은 지오다노! 질도 좋아요
16534,지오다노 롯데광교,,가성비가 좋아요
16535,지오다노 롯데광교,,굿
16536,지오다노 롯데광교,,저렴한가격에 득템했어요^^
16537,지오다노 롯데광교,,친절하시고 좋아요!
16538,지오다노 롯데광교,,와이셔츠랑 니트 바지류 다 괜찮아요 종류도 많고 직원 분들도 친절해서 쇼핑하기 좋았어요
16539,지오다노 롯데김해,,좋아요
16540,지오다노 롯데김해,,
16541,지오다노 롯데김해,,굿 좋아요
16542,지오다노 롯데김해,,가성비 좋고 모델이 멋져요
16543,지오다노 롯데김해,,좋아요 
16544,지오다노 롯데김해,,청바지 잘 구매했어요
16545,지오다노 롯데김해,,
16546,지오다노 롯데김해,,좋아요 
16547,지오다노 롯데김해,,행사상품으로 저렴하게 잘 구입했어요!
16548,지오다노 롯데김해,,할인이 없네요
16549,지오다노 롯데동부산,,셔츠니트. 면바지. 슬렉스 등 꼭 지오다노여야 하는 아이템들이 있어서 꼭 시기별로 가는 곳입니다^^
16550,지오다노 롯데동부산,,좋아요
16551,지오다노 롯데동부산,,좋아요 
16552,지오다노 롯데동부산,,굿
16553,지오다노 롯데동부산,,싸게 잘 삿습니다 ㅎㅎ
16554,지오다노 롯데동부산,,
16555,지오다노 롯데동부산,,"기본티 2장 구입
가성비 좋음"
16556,지오다노 롯데동부산,,굿
16557,지오다노 롯데동부산,,좋아요
16558,지오다노 롯데동부산,,친절해요
16559,지오다노 롯데몰 은평점,,좋아요
16560,지오다노 롯데몰 은평점,,굿이에요
16561,지오다노 롯데몰 은평점,,기모바지
16562,지오다노 롯데몰 은평점,,
16563,지오다노 롯데몰 은평점,,조아요
16564,지오다노 롯데몰 은평점,,양말이 도톰하고 편해요
16565,지오다노 롯데몰 은평점,,좋아요 
16566,지오다노 롯데몰 은평점,,맘에드는 니트를 세일가격에 사서 더 좋아요.
16567,지오다노 롯데몰 은평점,,굿
16568,지오다노 롯데몰 은평점,,다양해요
16569,지오다노 롯데몰수지,,가성비 굳
16570,지오다노 롯데몰수지,,편해서 좋다네요~~~^^
16571,지오다노 롯데몰수지,,면티랑 바지  사러 가기  좋아요♡
16572,지오다노 롯데몰수지,,잘 입겠습니다.바지 품질은 좋아보여요
16573,지오다노 롯데몰수지,,롯데몰 2층
16574,지오다노 롯데몰수지,,부담없이 무난한 디자인 좋아요
16575,지오다노 롯데몰수지,,굿
16576,지오다노 롯데몰수지,,굿
16577,지오다노 롯데몰수지,,굿
16578,지오다노 롯데몰수지,,수지 롯데몰 지오다노 매장 넓고 상대적으로 붐비지 않아서 쇼핑하기 편해요
16579,지오다노 롯데아울렛 기흥점,,ㅎ
16580,지오다노 롯데아울렛 기흥점,,"가성비 좋은 지오다노에서 바람막이 점퍼, 면바지를 샀어요. 디자인도 맘에 들어요. "
16581,지오다노 롯데아울렛 기흥점,,이너로 잘 입게될것 같아요. 가성비 짱!!
16582,지오다노 롯데아울렛 기흥점,,지오다노 좋아요
16583,지오다노 롯데아울렛 기흥점,,기본템은 지오다노! 질도 좋아요
16584,지오다노 롯데아울렛 기흥점,,가성비가 좋아요
16585,지오다노 롯데아울렛 기흥점,,굿
16586,지오다노 롯데아울렛 기흥점,,저렴한가격에 득템했어요^^
16587,지오다노 롯데아울렛 기흥점,,친절하시고 좋아요!
16588,지오다노 롯데아울렛 기흥점,,와이셔츠랑 니트 바지류 다 괜찮아요 종류도 많고 직원 분들도 친절해서 쇼핑하기 좋았어요
16589,지오다노 롯데월드몰,,"매장 이전 후 더 쾌적
직장인 교복으로 슬랙스 최고"
16590,지오다노 롯데월드몰,,
16591,지오다노 롯데월드몰,,
16592,지오다노 롯데월드몰,,조아요
16593,지오다노 롯데월드몰,,지오다노 굿굿
16594,지오다노 롯데월드몰,,신상이 많이 나왔네요
16595,지오다노 롯데월드몰,,가성비가   좋다
16596,지오다노 롯데월드몰,,"친절해요
"
16597,지오다노 롯데월드몰,,봄니트색상 예뻐요
16598,지오다노 롯데월드몰,,조아용
16599,지오다노 롯데파주,,^^
16600,지오다노 롯데파주,,맞춘듯한 지오다노
16601,지오다노 롯데파주,,"ㅅㅂㅇㅂ잇ㄱㅅㅂ.ㄱㅈㄱ지금 가는 중!
"
16602,지오다노 롯데파주,,굿!!
16603,지오다노 롯데파주,,좋아요
16604,지오다노 롯데파주,,가격 적당하고 품질 좋아서 애용합니다~~
16605,지오다노 롯데파주,,굿
16606,지오다노 롯데파주,,굿입니다
16607,지오다노 롯데파주,,좋아요
16608,지오다노 롯데파주,,굿
16609,지오다노 스타필드 고양점,,지오다노 최애 브랜드! 너무 좋아요!
16610,지오다노 스타필드 고양점,,매장에 품목들이 많아요
16611,지오다노 스타필드 고양점,,굿
16612,지오다노 스타필드 고양점,,조아요
